id,status,type,format,label,title,resource_url,role,artist,year,thumb,stats.community.in_wantlist,stats.community.in_collection,main_release,trackinfo,format_category
687462,Accepted,release,"2xCD, Comp",Room40,Melatonin: Meditations On Sound In Sleep,https://api.discogs.com/releases/687462,Appearance,Various,2004,,54,80,,Stormy Weather Part 2,CD
594094,,master,,,Mirages,https://api.discogs.com/masters/594094,Appearance,Tim Hecker,2004,,83,124,7014429,,CD
63803,,master,,,Sleepin'  (Now That You're Gone),https://api.discogs.com/masters/63803,Appearance,Cabballero,2004,,33,39,986833,,CD
1044840,,master,,,See The World,https://api.discogs.com/masters/1044840,Appearance,Gelbison,2004,,4,44,621122,,CD
161139,,master,,,Tomorrow Will Be Like Today,https://api.discogs.com/masters/161139,Appearance,Rand And Holland,2004,,4,47,221958,,CD
525595,Accepted,release,"2xCD, Album",Erstwhile Records,Cloud,https://api.discogs.com/releases/525595,Appearance,4g,2005,,103,217,,,CD
1228456,Accepted,release,"LP + LP, S/Sided",Tip Top,The Swiftsure Session,https://api.discogs.com/releases/1228456,Appearance,Damo Suzuki,2005,,56,42,,,LP
5214354,Accepted,release,"2xCD, Comp, Enh, Promo",Australia Council For The Arts,Loose Canon: Sounds From The Australian Experimental Underground,https://api.discogs.com/releases/5214354,Appearance,Various,2005,,35,15,,Girl With The Silver Eyes,CD
2286,,master,,,Black One,https://api.discogs.com/masters/2286,Appearance,Sunn O))),2005,,292,1656,535757,,CD
1372417,,master,,,Opaque (+Re),https://api.discogs.com/masters/1372417,Appearance,Steinbrüchel*,2005,,37,116,614434,,CD
2092510,,master,,,Childish Music,https://api.discogs.com/masters/2092510,Appearance,Various,2005,,62,117,483153,,CD
729619,Accepted,release,"2xCD, Album",Blossoming Noise,Absolute Noise Ensemble,https://api.discogs.com/releases/729619,Appearance,Francisco López,2006,,87,137,,Live @ Craig Pumping S...,CD
999531,Accepted,release,"CD, Album, Ltd, Num",Southern Lord,The Holy Down,https://api.discogs.com/releases/999531,Appearance,Gravetemple,2007,,93,356,,,CD
1144757,Accepted,release,"10"", Ltd, Pic",Southern Lord,Wvrm,https://api.discogs.com/releases/1144757,Appearance,Burial Chamber Trio,2007,,117,699,,,Other
2261,,master,,,3:Flight Of The Behemoth,https://api.discogs.com/masters/2261,Appearance,Sunn O))),2007,,180,269,1149989,,CD
6382,,master,,,I'll Be The Same,https://api.discogs.com/masters/6382,Appearance,Sun,2007,,12,58,1128049,,CD
69880,,master,,,The Black Ark,https://api.discogs.com/masters/69880,Appearance,Noah Howard,2007,,328,310,1057931,,CD
2318,,master,,,Oracle,https://api.discogs.com/masters/2318,Appearance,Sunn O))),2007,,228,364,968246,,CD
10090,,master,,,Burial Chamber Trio,https://api.discogs.com/masters/10090,Appearance,Burial Chamber Trio,2007,,133,446,997640,,CD
1241065,Accepted,release,"CDr, Album, Ltd",Editions Mego,IKKI,https://api.discogs.com/releases/1241065,Appearance,KTL,2008,,60,63,,,CD
12812,,master,,,O))) Presents...,https://api.discogs.com/masters/12812,Appearance,Pentemple,2008,,57,334,1346993,,CD
544431,,master,,,Ambient / Ruin (Demo 2008),https://api.discogs.com/masters/544431,Appearance,Gravetemple,2008,,67,65,1403505,,CD
1014967,,master,,,Passing Out,https://api.discogs.com/masters/1014967,Appearance,BJ Nilsen & Stilluppsteypa,2008,,38,125,1316629,,CD
2075610,Accepted,release,"CD, Ltd",Not On Label (Gravetemple Self-released),Le Vampire De Paris,https://api.discogs.com/releases/2075610,Appearance,Gravetemple,2009,,147,75,,,CD
2520658,Accepted,release,"2xCD, Album",Splitrec,Germ Studies,https://api.discogs.com/releases/2520658,Appearance,Chris Abrahams & Clare Cooper,2009,,24,32,,Eating Own Shoulder,CD
100564,,master,,,Monoliths & Dimensions,https://api.discogs.com/masters/100564,Appearance,Sunn O))),2009,,371,2709,1777200,,CD
2922871,Accepted,release,"CD, Album",Atavistic,Smoking The Contracts,https://api.discogs.com/releases/2922871,Appearance,Mani Neumeier,2011,,13,21,,,CD
367407,,master,,,26000,https://api.discogs.com/masters/367407,Appearance,Angel (3),2011,,26,47,3239977,,CD
3487251,Accepted,release,"CD, Comp, Promo",Rune Grammofon,Rune Grammofon 2012 Preview,https://api.discogs.com/releases/3487251,Appearance,Various,2012,,7,19,,And The Stories Will F...,CD
4088021,Accepted,release,"DVD, Comp","BFI, Touch",Fairy Tales: Early Colour Stencil Films From Pathé,https://api.discogs.com/releases/4088021,Appearance,Various,2012,,21,23,,L'Album Merveilleux,DVD
493612,,master,,,Instrumentarium,https://api.discogs.com/masters/493612,Appearance,Boris Hegenbart* & 19 Artists,2012,,8,25,4046588,,CD
467762,,master,,,Nazoranai,https://api.discogs.com/masters/467762,Appearance,Nazoranai,2012,,84,139,3843570,,CD
4542809,Accepted,release,"CD, Album",Cuneiform Records,Desolation Row,https://api.discogs.com/releases/4542809,Appearance,Richard Pinhas,2013,,39,75,,Drone 1,CD
5445188,Accepted,release,"M/Stick, Ltd, of  + Box",Bowindo,Sonic Shuffle | The App Release,https://api.discogs.com/releases/5445188,Appearance,Domenico Sciajno,2013,,16,3,,Sonic Shuffle | The Ap...,Other
1249492,,master,,,Solstitium Fulminate,https://api.discogs.com/masters/1249492,Appearance,Sunn O))),2013,,12,31,10964020,,CD
5279466,Accepted,release,"LP, Album, Ltd",Rune Grammofon,Second Exit,https://api.discogs.com/releases/5279466,Appearance,Fire! Orchestra,2014,,215,155,,,LP
6424873,Accepted,release,"LP, Album, Ltd, Num, Ora",Mayo Records,Richard Pinhas / Tamagawa,https://api.discogs.com/releases/6424873,Appearance,Richard Pinhas / Tamagawa,2014,,50,51,,T1V1 Cleveland,LP
736359,,master,,,Rituals,https://api.discogs.com/masters/736359,Appearance,David Shea,2014,,36,48,6115900,,CD
1676545,,master,,,Unsound And Culture PL Present: Tunnels,https://api.discogs.com/masters/1676545,Appearance,Various,2014,,15,189,5508968,,CD
2461069,,master,,,Yeah,https://api.discogs.com/masters/2461069,Appearance,John Duncan / Jim O'Rourke,2014,,169,169,5783998,,CD
754621,,master,,,The Most Painful Time Happens Only Once Has It Arrived Already... ? 一番痛い時は一度だけそれは もう 訪れているのかな．．．,https://api.discogs.com/masters/754621,Appearance,Nazoranai = なぞらない*,2014,,200,310,6193369,,CD
1540606,,master,,,Stay Tuned,https://api.discogs.com/masters/1540606,Appearance,Rutger Zuydervelt,2014,,33,63,4982545,,CD
7077343,Accepted,release,"2xLP, Comp",Black Truffle,Second Selection,https://api.discogs.com/releases/7077343,Appearance,Arnold Dreyblatt,2015,,166,164,,,LP
7091883,Accepted,release,"CD, Comp",WFMU,Me And My Rhythm Box,https://api.discogs.com/releases/7091883,Appearance,Various,2015,,19,19,,Pitch The Bebé,CD
22400563,Accepted,release,"6xFile, FLAC",Not On Label (Sunn O))) Self-released),"2007​.​12​.​10, ""Altar"" Presentation With Boris, Kentish Town Forum, London, UK",https://api.discogs.com/releases/22400563,Appearance,Sunn O))) & Boris (3),2015,,11,16,,,Other
847586,,master,,,Deviate From Balance,https://api.discogs.com/masters/847586,Appearance,John Wiese,2015,,117,169,6658648,,CD
922053,,master,,,观世音 Kannon,https://api.discogs.com/masters/922053,Appearance,Sunn O))),2015,,160,2074,7798665,,CD
8321912,Accepted,release,"CD, Album",Editions Mego,Tomorrow Outside Tomorrow,https://api.discogs.com/releases/8321912,Appearance,Licht-Akiyama Trios,2016,,30,47,,Blues Deceiver,CD
9312857,Accepted,release,"CD, Comp",Spex (2),Musik Zur Zeit  CD 134  Spex No. 371,https://api.discogs.com/releases/9312857,Appearance,Various,2016,,4,73,,Hubris I (Edit),CD
9474063,Accepted,release,"LP, Album",Black Truffle,Reverse Tree ,https://api.discogs.com/releases/9474063,Appearance,Eyvind Kang & Jessika Kenney,2016,,121,127,,Thoughts On Being Exil...,LP
9565440,Accepted,release,"CD, Album",Aurora (5),Neon,https://api.discogs.com/releases/9565440,Appearance,Ensemble neoN,2016,,9,16,,Monocots,CD
948373,,master,,,"She Sleeps, She Sleeps",https://api.discogs.com/masters/948373,Appearance,Fire!,2016,,104,203,8020204,,CD
991900,,master,,,I And Thou,https://api.discogs.com/masters/991900,Appearance,Medicine Voice,2016,,0,0,8435760,,CD
1519868,,master,,,Bitter Earth,https://api.discogs.com/masters/1519868,Appearance,John Duncan,2016,,137,138,8389867,,CD
10751894,Accepted,release,"2xCD, Album",Fourth Dimension Records,This Is Not A Lament,https://api.discogs.com/releases/10751894,Appearance,Richard Youngs,2017,,36,55,,Kitazawa,CD
10813272,Accepted,release,"LP, Album, Gat",W.25th,"Beginning To Fall In Line Before Me, So Decorously, The Nature Of All That Must Be Transformed = 変容されるべきものの資質が 礼儀正しく 僕の前に整列しだした",https://api.discogs.com/releases/10813272,Appearance,Nazoranai = なぞらない*,2017,,171,313,,,LP
11055295,Accepted,release,"LP, Album",Research Records,The Swiftsure Session,https://api.discogs.com/releases/11055295,Appearance,Damo Suzuki Network*,2017,,53,62,,,LP
1126133,,master,,,Reverse,https://api.discogs.com/masters/1126133,Appearance,Richard Pinhas,2017,,84,168,9740463,,CD
1283851,,master,,,Love Everything,https://api.discogs.com/masters/1283851,Appearance,Mariam The Believer,2017,,26,62,11080163,,CD
1193297,,master,,,Impassable Fears,https://api.discogs.com/masters/1193297,Appearance,Gravetemple,2017,,79,125,10417822,,CD
68998,,master,,,Suoni Di Frontiera,https://api.discogs.com/masters/68998,Appearance,Claudio Rocchi,2017,,196,170,10613911,,CD
1342354,,master,,,Entropien I,https://api.discogs.com/masters/1342354,Appearance,die ANGEL*,2017,,4,9,11815884,,CD
1427448,,master,,,Illuminated By The Moon,https://api.discogs.com/masters/1427448,Appearance,Alvin Lucier,2017,,133,92,11144032,,CD
11427866,Accepted,release,LP,Black Truffle,Criss Cross / Hanover,https://api.discogs.com/releases/11427866,Appearance,Alvin Lucier,2018,,171,295,,"Criss Cross (2013), Ha...",LP
12196344,Accepted,release,"LP, Album, Ltd",Ultra Eczema, Beach Jolanda ,https://api.discogs.com/releases/12196344,Appearance,Stilluppsteypa,2018,,100,97,,,LP
1516145,,master,,,Minecxio Emanations 1993-2018,https://api.discogs.com/masters/1516145,Appearance,Reynols,2019,,102,98,13340854,,CD
1691381,,master,,,Utopien I,https://api.discogs.com/masters/1691381,Appearance,die ANGEL*,2020,,38,58,14859257,,CD
1765741,,master,,,Works For The Ever Present Orchestra,https://api.discogs.com/masters/1765741,Appearance,Alvin Lucier,2020,,39,67,15562675,,CD
2300251,,master,,,The Thousand Buddha Caves,https://api.discogs.com/masters/2300251,Appearance,David Shea,2021,,21,49,17565553,,CD
2401120,,master,,,Ostgut Ton | Fünfzehn + 1,https://api.discogs.com/masters/2401120,Appearance,Various,2021,,160,205,21132019,,CD
24430979,Accepted,release,CD,Edition Modern,Sacrum Et Profanum,https://api.discogs.com/releases/24430979,Appearance,Avram* & Dumitrescu* Performed By Hyperion Ensemble,2022,,34,14,,,CD
25363213,Accepted,release,"LP, Ltd",Recital (2),Autumn Fair,https://api.discogs.com/releases/25363213,Appearance,Autumn Fair,2022,,31,55,,,LP
2896615,,master,,,CODA,https://api.discogs.com/masters/2896615,Appearance,R. Pinhas* / Merzbow,2022,,30,31,24777458,,CD
2617106,,master,,,A Piece Of Work,https://api.discogs.com/masters/2617106,Appearance,Crys Cole,2022,,40,75,22338982,,CD
28568845,Accepted,release,"LP, Album, Ltd",Black Truffle,Works For The Ever Present Orchestra Vol. II,https://api.discogs.com/releases/28568845,Appearance,Alvin Lucier,2023,,22,36,,Arrigoni Bridge,LP
3376009,,master,,,Resolve,https://api.discogs.com/masters/3376009,Appearance,"Arnold Dreyblatt, The Orchestra Of Excited Strings",2023,,45,124,27960945,,CD
2146729,Accepted,release,"CD, Comp",Splitrec,Kitchen Sink Live,https://api.discogs.com/releases/2146729,TrackAppearance,Various,1999,,40,16,,"Live At Cafe De Lane, ...",CD
333,Accepted,release,"4xCD, Comp",Bremsstrahlung,Lowercase,https://api.discogs.com/releases/333,TrackAppearance,Various,2000,,104,85,,"Stratagem (Distortus),...",CD
73860,Accepted,release,"CD, Comp",Ritornell,Maschinelle Strategeme,https://api.discogs.com/releases/73860,TrackAppearance,Various,2000,,37,177,,No Title,CD
320159,Accepted,release,"12"", Comp",ERS,lockERS,https://api.discogs.com/releases/320159,TrackAppearance,Various,2000,,185,136,,"Untitled, Untitled",Other
280040,Accepted,release,"12""",Vibragun,Communication Problems,https://api.discogs.com/releases/280040,TrackAppearance,Various,2001,,23,57,,Ring King,Other
342857,Accepted,release,"CD, Album",Touch,Touch: Ringtones,https://api.discogs.com/releases/342857,TrackAppearance,Various,2001,,96,217,,Skadooor,CD
1234835,Accepted,release,"CD, Comp",Spunk,Live & Direct,https://api.discogs.com/releases/1234835,TrackAppearance,Various,2001,,14,55,,"My Melancholy Baby I, ...",CD
13884284,Accepted,release,"CDr, Comp, Promo",Not On Label,What Is Music 2001,https://api.discogs.com/releases/13884284,TrackAppearance,Various,2001,,7,1,,"Stacte 3B [Edit], Simon",CD
330968,,master,,,Staubgold,https://api.discogs.com/masters/330968,TrackAppearance,Various,2001,,9,57,2848135,,CD
3262897,,master,,,Communication Problems,https://api.discogs.com/masters/3262897,TrackAppearance,Various,2001,,42,70,77994,,CD
73245,Accepted,release,"CD, Smplr",(K-RAA-K)³,(K-RAA-K)³ Festival Sampler 2002,https://api.discogs.com/releases/73245,TrackAppearance,Various,2002,,32,55,,Alma,CD
262326,Accepted,release,"CD, Comp",Sirr,Sul - Dedicated To Chris Marker,https://api.discogs.com/releases/262326,TrackAppearance,Various,2002,,12,59,,Soleil,CD
381366,Accepted,release,"2xCD, Comp",Ash International,"KREV X - The Kingdoms Of Elgaland~Vargaland, 1992-2002",https://api.discogs.com/releases/381366,TrackAppearance,Various,2002,,44,111,,Excerpt From KREV Kids...,CD
633756,Accepted,release,"CD, Comp",Tedium House Publications,Paradoxes Of Enlargement,https://api.discogs.com/releases/633756,TrackAppearance,Various,2002,,26,81,,George,CD
1176699,Accepted,release,"CD, Comp, Ltd",Synaesthesia,Strewth! An Abstract Electronic Compilation From  Australia And New Zealand,https://api.discogs.com/releases/1176699,TrackAppearance,Various,2002,,34,40,,Kozel,CD
1497169,Accepted,release,"CD, Comp","23five, San Francisco Museum Of Modern Art",Variable Resistance (Ten Hours Of Sound From Australia),https://api.discogs.com/releases/1497169,TrackAppearance,Various,2002,,17,48,,Stactedit,CD
4871567,Accepted,release,DVD,"GasDVD, DesignEXchange Co., Ltd.",Fuzzy Motion Pictures Without Legs 1995 - 2002,https://api.discogs.com/releases/4871567,TrackAppearance,Tina Frank,2002,,26,6,,Reconnaissance,DVD
12578011,Accepted,release,"CD, Comp","Sensory Projects, Cavalier Music","On The Shuttle Thru, Sweetness",https://api.discogs.com/releases/12578011,TrackAppearance,Various,2002,,7,3,,Alma,CD
26375891,Accepted,release,"CDr, Promo",(K-RAA-K)³,(K-RAA-K)³ Festival 02/03/2002,https://api.discogs.com/releases/26375891,TrackAppearance,Various,2002,,2,1,,Suspension,CD
159867,,master,,,Music Out Of Place,https://api.discogs.com/masters/159867,TrackAppearance,Various,2002,,16,91,217964,,CD
162306,Accepted,release,"2xCD, Comp, Enh",Tigerbeat6,Good Night: Music To Sleep By,https://api.discogs.com/releases/162306,TrackAppearance,Various,2003,,56,153,,Stacte.4B Ver.2,CD
261851,Accepted,release,"CD, Comp",Gold Soundz,The Noise Is All In Your Head,https://api.discogs.com/releases/261851,TrackAppearance,Various,2003,,15,59,,Fast Milton,CD
266873,Accepted,release,CD,Marrakech,Guitars Undressed,https://api.discogs.com/releases/266873,TrackAppearance,Various,2003,,15,36,,S.t.a.c.t.e.3.b.e.d.i.t.,CD
325751,Accepted,release,"2xCD, Comp",Touch,Spire: Organ Works Past Present & Future,https://api.discogs.com/releases/325751,TrackAppearance,Various,2003,,68,211,,Remake,CD
399000,Accepted,release,7xCD + DVD-V + Box,Erstwhile Records,AMPLIFY 2002 | Balance,https://api.discogs.com/releases/399000,TrackAppearance,Various,2003,,57,142,,Seven Guitars (Corneli...,CD
481433,Accepted,release,"2xCD, Comp",Preservation,Motion - Movement In Australian Sound,https://api.discogs.com/releases/481433,TrackAppearance,Various,2003,,38,61,,Stactedit,CD
1617062,Accepted,release,"CD, Comp + DVD, PAL",Ars Electronica Center,Prix Ars Electronica CyberArts 2003,https://api.discogs.com/releases/1617062,TrackAppearance,Various,2003,,24,3,,Excerpt From &quot;Tri...,CD
1729585,Accepted,release,"CD, Comp, Promo","Sinedín Music, Staubgold",Staubgold Gravitation,https://api.discogs.com/releases/1729585,TrackAppearance,Various,2003,,10,174,,"Vogler (Edit), Flypape...",CD
3620228,Accepted,release,"CD, Comp",Center for Contemporary Art Kitakyushu,Substantials #01,https://api.discogs.com/releases/3620228,TrackAppearance,Various,2003,,11,7,,Ikki,CD
4598910,Accepted,release,"2xCD, Comp",Tenzenmen,The Now Now. 2003,https://api.discogs.com/releases/4598910,TrackAppearance,Various,2003,,36,12,,Scott Horscroft / Oren...,CD
1055544,,master,,,Touch 4our,https://api.discogs.com/masters/1055544,TrackAppearance,Various,2003,,40,31,329397,,CD
90588,,master,,,For The Dead In Space - Volumes II & III,https://api.discogs.com/masters/90588,TrackAppearance,Various,2003,,54,83,905120,,CD
60897,,master,,,Heroin,https://api.discogs.com/masters/60897,TrackAppearance,"Stephan Mathieu, Ekkehard Ehlers",2003,,70,199,131085,,CD
326812,Accepted,release,"2xCD, Comp",Staubgold,Tempo Technik Teamwork,https://api.discogs.com/releases/326812,TrackAppearance,Various,2004,,20,111,,Flypaper III (Edit),CD
621823,Accepted,release,"2xCD, Comp",Xing-Wu Records,Xing-Wu / Insight,https://api.discogs.com/releases/621823,TrackAppearance,Various,2004,,22,82,,Freeze Out,CD
687462,Accepted,release,"2xCD, Comp",Room40,Melatonin: Meditations On Sound In Sleep,https://api.discogs.com/releases/687462,TrackAppearance,Various,2004,,54,80,,Stormy Weather Part 2,CD
9322384,Accepted,release,"2xCD, Comp, Ltd",Make It Up Club,MIFIM Compilations 2004,https://api.discogs.com/releases/9322384,TrackAppearance,Various,2004,,5,7,,"Untitled, Untitled",CD
478775,Accepted,release,"CD, Comp, Promo",Wire Magazine,Liquid Architecture - Festival Of Sound Arts,https://api.discogs.com/releases/478775,TrackAppearance,Various,2005,,23,242,,When Love Comes Back T...,CD
500773,Accepted,release,"CD, Comp",Alien8 Recordings,Blank Field,https://api.discogs.com/releases/500773,TrackAppearance,Various,2005,,37,81,,Untitled,CD
545325,Accepted,release,"CD, Comp",Spekk,Small Melodies,https://api.discogs.com/releases/545325,TrackAppearance,Various,2005,,42,166,,Thirsty Boots,CD
592241,Accepted,release,"CD, Comp, Ltd",EE Tapes,The Walls Are Whispering... Volume III,https://api.discogs.com/releases/592241,TrackAppearance,Various,2005,,46,106,,Bank Account Blues,CD
